Domain,Base Domain,Canonical URL,Live,Redirect,Redirect To,Valid HTTPS,Defaults to HTTPS,Downgrades HTTPS,Strictly Forces HTTPS,HTTPS Bad Chain,HTTPS Bad Hostname,HTTPS Expired Cert,HSTS,HSTS Header,HSTS Max Age,HSTS Entire Domain,HSTS Preload Ready,HSTS Preload Pending,HSTS Preloaded,Base Domain HSTS Preloaded,Domain Supports HTTPS,Domain Enforces HTTPS,Domain Uses Strong HSTS
servir.gov,servir.gov,http://servir.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
sftool.gov,sftool.gov,https://www.sftool.gov,True,True,,True,True,False,True,False,False,False,False,,,False,False,False,True,True,True,True,False
sharetheroadsafely.gov,sharetheroadsafely.gov,https://sharetheroadsafely.gov,True,True,,False,True,False,True,False,False,False,False,,,False,False,False,False,False,False,False,False
sierrawild.gov,sierrawild.gov,http://sierrawild.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False,False
sigar.gov,sigar.gov,http://sigar.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
sigtarp.gov,sigtarp.gov,https://www.sigtarp.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True
siteidiq.gov,siteidiq.gov,https://www.siteidiq.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
sji.gov,sji.gov,http://www.sji.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
slgs.gov,slgs.gov,https://slgs.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True
smart.gov,smart.gov,http://smart.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,True,True,False,False,False
smartcheck.gov,smartcheck.gov,http://smartcheck.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,True,True,False,False,False
smarterskies.gov,smarterskies.gov,http://www.smarterskies.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,True,True,True,False,False
smartgrid.gov,smartgrid.gov,https://www.smartgrid.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
smokefree.gov,smokefree.gov,https://smokefree.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True
smokeybear.gov,smokeybear.gov,https://smokeybear.gov,True,True,https://smokeybear.com/en,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True
snap.gov,snap.gov,https://snap.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True
sns.gov,sns.gov,http://sns.gov,True,True,https://neutrons.ornl.gov/,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False,False
socialsecurity.gov,socialsecurity.gov,https://socialsecurity.gov,True,True,https://www.ssa.gov/,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
solardecathlon.gov,solardecathlon.gov,https://www.solardecathlon.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
spaceweather.gov,spaceweather.gov,http://spaceweather.gov,True,True,http://www.swpc.noaa.gov/,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
speaker.gov,speaker.gov,http://www.speaker.gov,True,False,,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
spectrum.gov,spectrum.gov,https://spectrum.gov,True,True,https://www.ntia.doc.gov/other-publication/2017/federal-government-spectrum-compendium,True,True,False,True,False,False,False,True,max-age=63072000; includeSubDomains,63072000,True,False,False,False,False,True,True,True
srs.gov,srs.gov,http://www.srs.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
ssa.gov,ssa.gov,https://www.ssa.gov,True,False,,True,True,False,True,False,False,False,True,max-age=63113904,63113904,False,False,False,False,False,True,True,True
ssab.gov,ssab.gov,http://ssab.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
sss.gov,sss.gov,http://www.sss.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
standards.gov,standards.gov,https://standards.gov,True,True,https://www.nist.gov/standardsgov,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
state.gov,state.gov,https://www.state.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True
stateoig.gov,stateoig.gov,https://www.stateoig.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
stb.gov,stb.gov,https://www.stb.gov,True,True,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
stennis.gov,stennis.gov,https://stennis.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
stopalcoholabuse.gov,stopalcoholabuse.gov,http://stopalcoholabuse.gov,True,False,,False,False,False,False,True,True,False,False,,,False,False,False,False,False,False,False,False
stopbullying.gov,stopbullying.gov,https://www.stopbullying.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000;includeSubDomains;preload,31536000,True,True,False,True,True,True,True,True
stopfakes.gov,stopfakes.gov,https://www.stopfakes.gov,True,False,,False,True,False,False,True,False,False,False,,,False,False,False,False,False,True,True,False
stopfraud.gov,stopfraud.gov,https://www.stopfraud.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,False,False,False,True,True,True,True,True
stopmedicarefraud.gov,stopmedicarefraud.gov,https://www.stopmedicarefraud.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
strategicsourcing.gov,strategicsourcing.gov,https://strategicsourcing.gov,True,False,,False,True,False,True,True,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True
strongmiddleclass.gov,strongmiddleclass.gov,http://strongmiddleclass.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
strongports.gov,strongports.gov,https://strongports.gov,True,True,https://www.marad.dot.gov/ports/strongports/,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
studentaid.gov,studentaid.gov,https://studentaid.gov,True,True,https://studentaid.ed.gov/sa/,False,True,False,True,True,False,False,False,,,False,False,False,False,False,True,True,False
studentloans.gov,studentloans.gov,https://studentloans.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
supportfan.gov,supportfan.gov,http://supportfan.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
supreme-court.gov,supreme-court.gov,http://supreme-court.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
supremecourt.gov,supremecourt.gov,https://www.supremecourt.gov,True,False,,True,True,False,True,False,False,False,True,max-age=300,300,False,False,False,False,False,True,True,False
supremecourtus.gov,supremecourtus.gov,http://www.supremecourtus.gov,True,True,https://www.supremecourt.gov/,True,False,False,True,False,False,False,True,max-age=300,300,False,False,False,False,False,True,True,False
surgeongeneral.gov,surgeongeneral.gov,http://www.surgeongeneral.gov,True,False,,True,False,False,False,False,False,False,True,max-age=31536000;includeSubDomains;,31536000,True,True,False,True,True,True,False,True
sustainability.gov,sustainability.gov,https://sustainability.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
sustainablecommunities.gov,sustainablecommunities.gov,https://www.sustainablecommunities.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31622400,31622400,False,False,False,False,False,True,True,True
swpa.gov,swpa.gov,http://swpa.gov,True,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
symbols.gov,symbols.gov,https://symbols.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,False,False,True,True,True
taaps.gov,taaps.gov,https://taaps.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True
tax.gov,tax.gov,https://www.tax.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
taxreform.gov,taxreform.gov,https://taxreform.gov,True,False,,True,True,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False
tcis.gov,tcis.gov,http://tcis.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
teachingprimarysources.gov,teachingprimarysources.gov,http://teachingprimarysources.gov,True,True,https://www.loc.gov/teachers/tps/,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False,False
teachingwithprimarysources.gov,teachingwithprimarysources.gov,http://teachingwithprimarysources.gov,True,True,https://www.loc.gov/teachers/tps/,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False,False
techtrack.gov,techtrack.gov,http://techtrack.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
telework.gov,telework.gov,https://telework.gov,True,False,,True,True,False,True,False,False,False,True,"max-age=31536000, max-age=31536000",31536000,False,False,False,False,False,True,True,True
tfhrc.gov,tfhrc.gov,http://www.tfhrc.gov,True,True,https://www.fhwa.dot.gov/research/,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False,False
thecoolspot.gov,thecoolspot.gov,https://www.thecoolspot.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
thepeoplesgarden.gov,thepeoplesgarden.gov,http://thepeoplesgarden.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
therealcost.gov,therealcost.gov,https://therealcost.gov,True,True,https://therealcost.betobaccofree.hhs.gov/?g=t,True,True,False,True,False,False,False,True,max-age=31536000; includeSubdomains; preload,31536000,True,True,False,True,True,True,True,True
thisfreelife.gov,thisfreelife.gov,https://www.thisfreelife.gov,True,True,https://thisfreelife.betobaccofree.hhs.gov/,True,True,False,True,False,False,False,True,max-age=31536000;includeSubDomains;preload,31536000,True,True,False,True,True,True,True,True
thomas.gov,thomas.gov,http://thomas.gov,True,True,http://www.congress.gov//,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False,False
tigta.gov,tigta.gov,http://tigta.gov,True,True,https://www.treasury.gov/tigta/,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
tigtanet.gov,tigtanet.gov,http://tigtanet.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
time.gov,time.gov,https://time.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
tissueengineering.gov,tissueengineering.gov,http://tissueengineering.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
tobacco.gov,tobacco.gov,https://tobacco.gov,True,True,https://betobaccofree.hhs.gov/,True,True,False,True,False,False,False,True,max-age=31536000;includeSubDomains;preload,31536000,True,True,False,True,True,True,True,True
tox21.gov,tox21.gov,http://tox21.gov,True,True,https://www.epa.gov/chemical-research/toxicology-testing-21st-century-tox21,True,False,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
tps.gov,tps.gov,http://tps.gov,True,True,https://www.loc.gov/teachers/tps/,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False,False
trade.gov,trade.gov,http://trade.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False,False
trafficsafetymarketing.gov,trafficsafetymarketing.gov,https://www.trafficsafetymarketing.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
trainingproviderresults.gov,trainingproviderresults.gov,http://trainingproviderresults.gov,True,True,https://www.doleta.gov/,False,False,False,True,True,True,False,False,,,False,False,False,True,True,False,False,False
transparency.gov,transparency.gov,http://www.transparency.gov,True,True,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False,False
transportation.gov,transportation.gov,https://www.transportation.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31622400,31622400,False,False,False,False,False,True,True,True
treas.gov,treas.gov,http://treas.gov,True,True,https://www.treasury.gov/Pages/default.aspx,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False
treaslockbox.gov,treaslockbox.gov,https://treaslockbox.gov,True,False,,False,True,False,True,False,True,False,False,,,False,False,False,False,False,False,False,False
treasury.fed.us,fed.us,http://treasury.fed.us,True,True,,False,False,False,True,False,True,False,False,,,False,False,False,False,False,False,False,False
treasury.gov,treasury.gov,https://www.treasury.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536000 ; preload,31536000,False,False,False,False,False,True,True,True
treasuryauction.gov,treasuryauction.gov,http://treasuryauction.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
treasuryauctions.gov,treasuryauctions.gov,https://treasuryauctions.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True
treasurydirect.gov,treasurydirect.gov,https://treasurydirect.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True
treasuryecm.gov,treasuryecm.gov,http://treasuryecm.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
treasuryhunt.gov,treasuryhunt.gov,https://treasuryhunt.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True
treasuryscams.gov,treasuryscams.gov,https://treasuryscams.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True
tribaljusticeandsafety.gov,tribaljusticeandsafety.gov,http://tribaljusticeandsafety.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
truman.gov,truman.gov,https://truman.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True
tsa.gov,tsa.gov,https://www.tsa.gov,True,False,,True,True,False,False,False,False,False,True,max-age=31536001,31536001,False,False,False,False,False,True,True,True
tsc.gov,tsc.gov,http://www.tsc.gov,True,True,https://www.fbi.gov/about-us/nsb/tsc/,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
tsp.gov,tsp.gov,https://www.tsp.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; preload,31536000,False,False,False,False,False,True,True,True
tsptest.gov,tsptest.gov,http://tsptest.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False
tsunami.gov,tsunami.gov,http://tsunami.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False,False
tswg.gov,tswg.gov,https://tswg.gov,True,False,,False,True,False,True,True,True,False,False,,,False,False,False,False,False,False,False,False
ttb.gov,ttb.gov,https://ttb.gov,True,False,,True,True,False,True,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True
ttbonline.gov,ttbonline.gov,https://ttbonline.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,False,True,True,False
